-679214.78,2460.04,143,104,0.15
-667297.9,4613.67,144,104,0.15
-667297.9,4613.67,144,104,0.15
-680504.34,5.72,143,104,0.15
-680504.34,5.72,143,104,0.15
-681604.31,1152.83,143,104,0.15
-676433.31,5093.68,143,104,0.15
-778700.89,-121869.04,135,93,0.15
-679717.61,-6781.64,143,103,0.15
-666023.64,5630.69,144,104,0.15
-665994.77,6133.53,144,104,0.15
-666861.21,5590.37,144,104,0.15
-692982.73,-142947.04,142,92,0.15
-675744.54,6217.1,143,104,0.15
-680139,-5513.42,143,103,0.15
-680476.05,302.6,143,104,0.15
-787168.45,-179103.67,134,89,0.15
-677464.3,96643.66,143,112,0.15
-932906.62,-150089.61,122,91,0.15
-932906.62,-150089.61,122,91,0.15
-671058.55,-95630.4,144,96,0.15
-679785.49,-1377.75,143,103,0.15
-677099.72,-96203.65,143,95,0.15
-679670.82,-5663.41,143,103,0.15
-679991.17,-5917.65,143,103,0.15
-665994.77,6133.53,144,104,0.15
-679675.08,-1084.68,143,103,0.15
-679731.83,-2193.82,143,103,0.15
-671403.04,-90808.35,144,96,0.15
-675916.01,4977.95,143,104,0.15
-678937.06,5429.8,143,104,0.15
-681091.8,38.47,143,104,0.15
-679552.56,5571.95,143,104,0.15
-679421.72,-93.68,143,103,0.15
-665994.77,6133.53,144,104,0.15
-679785.49,-1377.75,143,103,0.15
-679683.22,-1291.98,143,103,0.15
-949204.65,-170018.63,120,89,0.15
-691912.94,-145812.19,142,91,0.15
-717553.51,18530.74,140,105,0.15
-680755.45,-866.46,143,103,0.15
-680753.27,-845.67,143,103,0.15
-679571.13,-260.1,143,103,0.15
-673043.23,5762.71,143,104,0.15
-678958.28,-3740.18,143,103,0.15
-672213.57,4935.94,143,104,0.15
-657108.69,-166543.67,145,90,0.15
-672339.48,-93944.76,143,96,0.15
-672339.48,-93944.76,143,96,0.15
-675094.74,-70283.67,143,98,0.15
-671442.37,-95627.86,144,96,0.15
-699829.72,43058.66,141,107,0.15
-678930.29,-3721.12,143,103,0.15
-679617.27,-2560.03,143,103,0.15
-681059.19,-222.17,143,103,0.15
-667380.37,5757.27,144,104,0.15
-679683.1,-3003.01,143,103,0.15
-673335.07,-102199.98,143,95,0.15
-676217.78,6535.09,143,104,0.15
-679313.1,-3562.37,143,103,0.15
-668205.19,-99644.68,144,95,0.15
-678901.51,5396.69,143,104,0.15
-674473.97,16702.76,143,105,0.15
-683553.96,5222.44,143,104,0.15
-778800.7,-121543.97,135,93,0.15
-669255.8,-99958.31,144,95,0.15
-672187.89,-93956.84,143,96,0.15
-676217.78,6535.09,143,104,0.15
-678565.8,-2370.48,143,103,0.15
-676217.78,6535.09,143,104,0.15
-676217.78,6535.09,143,104,0.15
-676217.78,6535.09,143,104,0.15
-676217.78,6535.09,143,104,0.15
-676217.78,6535.09,143,104,0.15
-676217.78,6535.09,143,104,0.15
-676217.78,6535.09,143,104,0.15
-679666.98,-2571.74,143,103,0.15
-679666.98,-2571.74,143,103,0.15
-679666.98,-2571.74,143,103,0.15
-669919.06,-87195.43,144,96,0.15
-679666.98,-2571.74,143,103,0.15
-679666.98,-2571.74,143,103,0.15
-671696.72,-95766.08,144,96,0.15
-668636.74,-103374.83,144,95,0.15
-667124.95,6104.27,144,104,0.15
-669168.9,-97817.95,144,95,0.15
-673099.59,3892.88,143,104,0.15
-671404.17,-103965.05,144,95,0.15
-666203.19,3174.49,144,104,0.15
-666239.91,3144.6,144,104,0.15
-678951.64,-5458.76,143,103,0.15
-671571.52,-96044.78,144,95,0.15
-667844.88,-104590.57,144,95,0.15
-699487.2,33508.76,141,106,0.15
-695496.38,33369.57,142,106,0.15
-676971.98,19236.35,143,105,0.15
-680443.55,-1096.39,143,103,0.15
-681059.19,-222.17,143,103,0.15
-666861.21,5590.37,144,104,0.15
-687366.76,6122.47,142,104,0.15
-683206.88,28173.28,143,106,0.15
-693403.25,39018.95,142,107,0.15
-693937.24,35854.02,142,106,0.15
-671012.04,-89852.01,144,96,0.15
-678945.12,-5429.36,143,103,0.15
-672328.69,4044.14,143,104,0.15
-679903.51,-1799.58,143,103,0.15
-679197.67,-9080.39,143,103,0.15
-681167.75,-401.17,143,103,0.15
-669588.96,-101204.93,144,95,0.15
-694112.9,-142426.02,142,92,0.15
-665934.34,3339.57,144,104,0.15
-666363.49,-99881.17,144,95,0.15
-666363.49,-99881.17,144,95,0.15
-661059.32,-99152.71,144,95,0.15
-672368.9,-94855.36,143,96,0.15
-646955.07,71275.22,146,109,0.15
-671970.2,-95137.01,144,96,0.15
-680142.62,-1678.89,143,103,0.15
-680142.62,-1678.89,143,103,0.15
-680142.62,-1678.89,143,103,0.15
-677204.3,4574.64,143,104,0.15
-695496.38,33369.57,142,106,0.15
-695496.38,33369.57,142,106,0.15
-695496.38,33369.57,142,106,0.15
-681325.64,-674.48,143,103,0.15
-681325.64,-674.48,143,103,0.15
-681325.64,-674.48,143,103,0.15
-664020.82,-97484.88,144,95,0.15
-664020.82,-97484.88,144,95,0.15
-663925.96,-97347.04,144,95,0.15
-664020.82,-97484.88,144,95,0.15
-673031.67,4518.07,143,104,0.15
-673031.67,4518.07,143,104,0.15
-675747.64,5016.44,143,104,0.15
-671491.19,93504.99,144,111,0.15
-675475.83,4805.87,143,104,0.15
-673168.78,-6200.54,143,103,0.15
-673097.25,-102584.74,143,95,0.15
-669337.55,-103285.88,144,95,0.15
-871314.18,-16301.14,127,102,0.15
-679059.22,-5587.92,143,103,0.15
-679078.84,-5297.8,143,103,0.15
-678829.89,-5570.06,143,103,0.15
-675764.68,5075.99,143,104,0.15
-971482.11,-37468.63,119,100,0.15
-680072.64,-5719.86,143,103,0.15
-680072.64,-5719.86,143,103,0.15
-654949.05,-166825.23,145,90,0.15
-667950.11,-156094.51,144,90,0.15
-665994.77,6133.53,144,104,0.15
-665994.77,6133.53,144,104,0.15
-697042.37,34512.47,141,106,0.15
-674038.46,5928.33,143,104,0.15
-667297.9,4613.67,144,104,0.15
-679125.4,-5319.12,143,103,0.15
-684082.62,-1574.08,142,103,0.15
-666247.22,3717.27,144,104,0.15
-674194.25,6458.24,143,104,0.15
-675231.87,89821.02,143,111,0.15
-675231.87,89821.02,143,111,0.15
-867739.02,-18070.23,127,102,0.15
-914711.62,1563.84,123,104,0.15
-920488.67,2790.37,123,104,0.15
-672678.83,-98854.4,143,95,0.15
-681006.74,-1057.7,143,103,0.15
-678902.32,-5601.86,143,103,0.15
-679147.61,-5577.91,143,103,0.15
-669946.45,-99741.64,144,95,0.15
-675142.99,4185.13,143,104,0.15
-666809.25,5707.74,144,104,0.15
-676987.64,6615.57,143,104,0.15
-668472.66,-156286.43,144,90,0.15
-668472.66,-156286.43,144,90,0.15
-674455.87,16849.69,143,105,0.15
-674294.69,16372.54,143,105,0.15
-674455.87,16849.69,143,105,0.15
-666023.64,5630.69,144,104,0.15
-679042.91,5632.96,143,104,0.15
-679042.91,5632.96,143,104,0.15
-679092.01,-5433.62,143,103,0.15
-676853.43,-98050.96,143,95,0.15
-671347.38,-104074.03,144,95,0.15
-671347.38,-104074.03,144,95,0.15
-674558.89,-1935.42,143,103,0.15
-674558.89,-1935.42,143,103,0.15
-873746.38,-32171.31,127,101,0.15
-854348.77,-25110.13,128,101,0.15
-679092.01,-5433.62,143,103,0.15
-838879.7,76265.69,130,110,0.15
-672368.9,-94855.36,143,96,0.15
-677072.76,-97358.79,143,95,0.15
-700101.77,38636.25,141,107,0.15
-761479.24,-61555.54,136,98,0.15
-675486.34,5884.06,143,104,0.15
-666042.76,-103307.63,144,95,0.15
-679315.37,-3589.03,143,103,0.15
-827526.97,101147.43,131,112,0.15
-827961.61,102099.53,131,112,0.15
-461347.59,117381.51,161,113,0.15
-673132.88,-94256.26,143,96,0.15
-1016302.26,-226651.05,115,85,0.15
-659741.9,-165586.61,145,90,0.15
-884089.62,-251076.75,126,83,0.15
-949306.83,-169997.73,120,89,0.15
-679938.64,-5839.37,143,103,0.15
-672886.13,5130.71,143,104,0.15
-673574.81,6091.73,143,104,0.15
-674316.16,5930.47,143,104,0.15
-674314.17,6232.44,143,104,0.15
-674098.41,5036.81,143,104,0.15
-952237.26,-238847.05,120,84,0.15
-676217.78,6535.09,143,104,0.15
-676217.78,6535.09,143,104,0.15
-673000.36,4330.85,143,104,0.15
-661082.6,-285505.19,144,80,0.15
-678920.57,-5236.05,143,103,0.15
-674091.12,4876.56,143,104,0.15
-680815.12,-692.56,143,103,0.15
-667416.63,-101186.04,144,95,0.15
-674000.29,5906.45,143,104,0.15
-683080.86,-162571.53,143,90,0.15
-680158.72,-6071.7,143,103,0.15
-678868.84,-4253.69,143,103,0.15
-674007.77,5499.73,143,104,0.15
-669062.57,-99610.33,144,95,0.15
-669062.57,-99610.33,144,95,0.15
-665611.06,-99412.22,144,95,0.15
-665611.06,-99412.22,144,95,0.15
-674473.97,16702.76,143,105,0.15
-932906.62,-150089.61,122,91,0.15
-1014793.54,-228357.39,115,84,0.15
-954854.2,-254961.23,120,82,0.15
-954854.2,-254961.23,120,82,0.15
-685429.54,-90216.91,142,96,0.15
-659965.39,-165364.01,145,90,0.15
-667004.42,-97506.05,144,95,0.15
-672770.19,4691.89,143,104,0.15
-667501.72,-99967.27,144,95,0.15
-677008.87,96886.8,143,112,0.15
-668636.74,-103374.83,144,95,0.15
-667621.84,-156777.73,144,90,0.15
-672450.74,-100262.99,143,95,0.15
-673088.52,-102467.52,143,95,0.15
-680011.71,-1773.6,143,103,0.15
-672627.74,-95066.64,143,96,0.15
-678909.09,-5035.04,143,103,0.15
-674250.92,6475.31,143,104,0.15
-668203.6,-100076.95,144,95,0.15
-932325.58,-149163.54,122,91,0.15
-668508.7,-156062.41,144,90,0.15
-666238.19,4961.24,144,104,0.15
-666238.19,4961.24,144,104,0.15
-678941.84,-3870.62,143,103,0.15
-666238.19,4961.24,144,104,0.15
-677236.36,6116.64,143,104,0.15
-665934.34,3339.57,144,104,0.15
-672407.48,3945.91,143,104,0.15
-672407.48,3945.91,143,104,0.15
-675419.66,95236.8,143,111,0.15
-667416.63,-101186.04,144,95,0.15
-678474,5895.02,143,104,0.15
-669396.89,-101609.39,144,95,0.15
-659915.48,-283114.55,145,80,0.15
-740117.37,-250003.39,138,83,0.15
-673132.88,-94256.26,143,96,0.15
-680535.91,56.13,143,104,0.15
-666395.4,4877.41,144,104,0.15
-672048.12,-95361.24,143,96,0.15
-668750.16,-99472,144,95,0.15
-679090.46,-5406.34,143,103,0.15
-769045.64,-295306.9,135,79,0.15
-664697.34,-162651.53,144,90,0.15
-670159.21,-100247.83,144,95,0.15
-677224.21,-97204.91,143,95,0.15
-679011.53,-4117.56,143,103,0.15
-667666.72,-157340.67,144,90,0.15
-679837.3,-5797.58,143,103,0.15
-679836.66,-5776.77,143,103,0.15
-667691.48,-99779.68,144,95,0.15
-673975.02,6050.75,143,104,0.15
-674203.71,4955.58,143,104,0.15
-671727.79,-171017.85,144,89,0.15
-675943.8,-98719.2,143,95,0.15
-674007.77,5499.73,143,104,0.15
-674061.29,5666.82,143,104,0.15
-681058.6,-252.09,143,103,0.15
-917128.98,3448.55,123,104,0.15
-674194.77,6452.29,143,104,0.15
-879840.56,1271.54,126,104,0.15
-879840.56,1271.54,126,104,0.15
-676076.77,5799.73,143,104,0.15
-676078.16,5767.44,143,104,0.15
-681020.21,-121.17,143,103,0.15
-671240.02,4008.03,144,104,0.15
-1014069.46,-228516.97,115,84,0.15
-679343.48,5690.58,143,104,0.15
-679343.48,5690.58,143,104,0.15
-666322.86,4794.1,144,104,0.15
-933553.28,-127529.91,122,93,0.15
-696808.18,34780.21,141,106,0.15
-677444.65,97794.89,143,112,0.15
-680504.34,5.72,143,104,0.15
-646955.07,71275.22,146,109,0.15
-917128.98,3448.55,123,104,0.15
-681160.17,122.56,143,104,0.15
-866491.15,-7091.97,127,103,0.15
-910690.66,5501.68,124,104,0.15
-667501.72,-99967.27,144,95,0.15
-673099.59,3892.88,143,104,0.15
-680587.91,165.19,143,104,0.15
-677204.3,4574.64,143,104,0.15
-677204.3,4574.64,143,104,0.15
-671352.68,-104010.98,144,95,0.15
-671352.68,-104010.98,144,95,0.15
-666238.19,4961.24,144,104,0.15
-669575.82,-104002.65,144,95,0.15
-669575.82,-104002.65,144,95,0.15
-672407.48,3945.91,143,104,0.15
-665994.77,6133.53,144,104,0.15
-785117.05,-88563.04,134,96,0.15
-661140.59,-99313.16,144,95,0.15
-774223.81,-40683.32,135,100,0.15
-731413.8,8936.88,139,104,0.15
-689657.31,-1198.99,142,103,0.15
-659965.39,-165364.01,145,90,0.15
-679938.64,-5839.37,143,103,0.15
-697072.07,34623.43,141,106,0.15
-693403.25,39018.95,142,107,0.15
-697072.07,34623.43,141,106,0.15
-671119.95,-103674.32,144,95,0.15
-678943.83,-6628.41,143,103,0.15
-679138.55,5940.12,143,104,0.15
-804798.49,-166.26,132,103,0.15
-666807.03,-97767.41,144,95,0.15
-672423.76,4085.75,143,104,0.15
-679769.22,111.83,143,104,0.15
-679782.68,83.16,143,104,0.15
-917128.98,3448.55,123,104,0.15
-678915.02,-4451.09,143,103,0.15
-680789.79,-1003.73,143,103,0.15
-678915.02,-4451.09,143,103,0.15
-683206.88,28173.28,143,106,0.15
-678458.37,-1362.49,143,103,0.15
-654866.14,-163894.3,145,90,0.15
-669334.45,-155606.21,144,91,0.15
-669349.85,-155640.85,144,91,0.15
-679782.69,-3754.05,143,103,0.15
-679865.84,-6103.65,143,103,0.15
-672023.52,-95256.38,143,96,0.15
-704059.7,-159237.84,141,90,0.15
-678901.51,5396.69,143,104,0.15
-666807.03,-97767.41,144,95,0.15
-679717.61,-6781.64,143,103,0.15
-666023.64,5630.69,144,104,0.15
-698259.42,33350.18,141,106,0.15
-695496.38,33369.57,142,106,0.15
-678868.64,-5339.86,143,103,0.15
-668562.8,-105189.72,144,95,0.15
-665604.64,-99361.28,144,95,0.15
-679717.61,-6781.64,143,103,0.15
-679042.91,5632.96,143,104,0.15
-661067.53,-99163,144,95,0.15
-661041.96,-99229.31,144,95,0.15
-661041.96,-99229.31,144,95,0.15
-680597.89,-12814,143,102,0.15
-679629.17,-2415.23,143,103,0.15
-747592.14,35535.34,137,106,0.15
-945547.42,-253910.43,121,82,0.15
-710482.34,-78935.7,140,97,0.15
-710482.34,-78935.7,140,97,0.15
-697042.37,34512.47,141,106,0.15
-680070.71,-5696.95,143,103,0.15
-676276.98,4551.68,143,104,0.15
-676276.98,4551.68,143,104,0.15
-676276.98,4551.68,143,104,0.15
-676276.98,4551.68,143,104,0.15
-676276.98,4551.68,143,104,0.15
-672587.49,4707.22,143,104,0.15
-674590.04,6654.12,143,104,0.15
-700041.87,-85178.94,141,96,0.15
-879412.82,-253467.85,126,82,0.15
-804855.04,-95.31,132,103,0.15
-673043.23,5762.71,143,104,0.15
-677339.33,96431.97,143,112,0.15
-673697.43,-3180.3,143,103,0.15
-670101.36,-155357.03,144,91,0.15
-793267.74,-91340.67,133,96,0.15
-681306.86,-533.72,143,103,0.15
-667416.63,-101186.04,144,95,0.15
-667416.63,-101186.04,144,95,0.15
-667513.14,-101257.13,144,95,0.15
-679106.64,5836.84,143,104,0.15
-693937.24,35854.02,142,106,0.15
-695220.61,33231.63,142,106,0.15
-679714.95,-3675.55,143,103,0.15
-679684.74,-3522.92,143,103,0.15
-679423.63,-1438.77,143,103,0.15
-679648.85,-4128.62,143,103,0.15
-679660.74,-4062.97,143,103,0.15
-679817.25,-1956.17,143,103,0.15
-679912.1,-5563.87,143,103,0.15
-678644.36,84816.3,143,111,0.15
-679983.57,-5651.58,143,103,0.15
-667089.37,5226.24,144,104,0.15
-667089.37,5226.24,144,104,0.15
-680394.01,444.54,143,104,0.15
-691244.03,3870.37,142,104,0.15
-666712.48,-98189.64,144,95,0.15
-678889.82,5517.54,143,104,0.15
-838873.74,76307.53,130,110,0.15
-679778.15,135.49,143,104,0.15
-676020.01,4435.19,143,104,0.15
-769045.64,-295306.9,135,79,0.15
-575962.95,51325.62,152,108,0.15
-666194,5356.31,144,104,0.15
-672411.78,4134.99,143,104,0.15
-693522.12,37876.82,142,107,0.15
-672411.78,4134.99,143,104,0.15
-673493.96,5162.25,143,104,0.15
-673493.96,5162.25,143,104,0.15
-667253.15,4577.93,144,104,0.15
-672328.69,4044.14,143,104,0.15
-647118.69,70955.79,146,109,0.15
-676217.78,6535.09,143,104,0.15
-676217.78,6535.09,143,104,0.15
-676217.78,6535.09,143,104,0.15
-676217.78,6535.09,143,104,0.15
-673068.05,4364.53,143,104,0.15
-676345.46,4525.73,143,104,0.15
-675932.92,-98428.15,143,95,0.15
-679343.48,5690.58,143,104,0.15
-667048.18,4767.82,144,104,0.15
-661001,-285443.78,144,80,0.15
-673099.59,3892.88,143,104,0.15
-673099.59,3892.88,143,104,0.15
-707073.35,-151196.78,141,91,0.15
-670558.41,-155092.4,144,91,0.15
-707073.35,-151196.78,141,91,0.15
-707073.35,-151196.78,141,91,0.15
-679660.74,-4062.97,143,103,0.15
-696943.01,34499.88,141,106,0.15
-678998.17,5413.1,143,104,0.15
-672870.36,-100879.02,143,95,0.15
-672863.24,-100926.8,143,95,0.15
-672368.9,-94855.36,143,96,0.15
-656441.83,-164931.79,145,90,0.15
-656441.83,-164931.79,145,90,0.15
-876923.05,-5093.44,126,103,0.15
-949273.38,-169993.52,120,89,0.15
-679447.66,-284.98,143,103,0.15
-685767.38,-3102.05,142,103,0.15
-672010.91,-94305.6,143,96,0.15
-673343.72,-102877.32,143,95,0.15
-676550.2,4494.89,143,104,0.15
-621283.74,-175184.32,148,89,0.15
-684584.71,6592.63,142,104,0.15
-677369.09,96268.28,143,112,0.15
-690407.64,7097.79,142,104,0.15
-678184.55,94911.38,143,111,0.15
-679703.62,-4029.1,143,103,0.15
-679703.62,-4029.1,143,103,0.15
-683537.43,5000.28,143,104,0.15
-679938.15,-2347.66,143,103,0.15
-679938.15,-2347.66,143,103,0.15
-673045.51,4144.33,143,104,0.15
-694639.82,33049.39,142,106,0.15
-649950.07,-163887.7,145,90,0.15
-680465.92,779.26,143,104,0.15
-678889.82,5517.54,143,104,0.15
-667297.9,4613.67,144,104,0.15
-956748.42,-243866.92,120,83,0.15
-679313.1,-3562.37,143,103,0.15
-679681.85,-1276.45,143,103,0.15
-679991.17,-5917.65,143,103,0.15
-679986.94,-3125.49,143,103,0.15
-679912.1,-5563.87,143,103,0.15
-694112.9,-142426.02,142,92,0.15
-667297.9,4613.67,144,104,0.15
-679986.94,-3125.49,143,103,0.15
-678361.94,2420.45,143,104,0.15
-671568.82,-96068.65,144,95,0.15
-680493.62,304.71,143,104,0.15
-673075.8,4461.22,143,104,0.15
-680049.27,-5980.57,143,103,0.15
-680049.27,-5980.57,143,103,0.15
-672195.63,4064.26,143,104,0.15
-677958.16,3220.84,143,104,0.15
-676110.26,4479.97,143,104,0.15
-676110.26,4479.97,143,104,0.15
-680103.94,729.5,143,104,0.15
-679061.03,-3784.85,143,103,0.15
-680139,-5513.42,143,103,0.15
-899305.38,3058.06,125,104,0.15
-679910.25,-1844.94,143,103,0.15
-679064.44,-4095.69,143,103,0.15
-672005.65,4502.75,143,104,0.15
-669035.29,-104517.22,144,95,0.15
-671528.18,-95816.57,144,96,0.15
-671528.18,-95816.57,144,96,0.15
-671528.18,-95816.57,144,96,0.15
-679874.98,-12838.37,143,102,0.15
-679731.83,-2193.82,143,103,0.15
-674103.46,-99909.77,143,95,0.15
-723897.01,5653.44,139,104,0.15
-684358.26,-3757.46,142,103,0.15
-669478.72,-99925.85,144,95,0.15
-676851.04,97181.23,143,112,0.15
-680144.64,64765.37,143,109,0.15
-827365.71,101299.98,131,112,0.15
-672460.75,-100129.39,143,95,0.15
-672961.59,3886.58,143,104,0.15
-678928.34,-3978.04,143,103,0.15
-678928.34,-3978.04,143,103,0.15
-680013.69,-1792.18,143,103,0.15
-673493.96,5162.25,143,104,0.15
-646621.62,70973.79,146,109,0.15
-575239.48,50899.64,152,108,0.15
-679263.83,-10174.59,143,103,0.15
-681325.64,-674.48,143,103,0.15
-671578.67,-94295.03,144,96,0.15
-671717.47,-95931.65,144,96,0.15
-673069.63,4003.25,143,104,0.15
-679854.03,-1116.39,143,103,0.15
-815653.92,3587.22,132,104,0.15
-681646.47,-1076.24,143,103,0.15
-666861.21,5590.37,144,104,0.15
-676846.61,6325.21,143,104,0.15
-666311.32,4994.32,144,104,0.15
-659570.59,-157983.64,145,90,0.15
-680465.92,779.26,143,104,0.15
-678965.62,-3836.11,143,103,0.15
-684443.69,29776.01,142,106,0.15
-684443.69,29776.01,142,106,0.15
-677912.63,96863.52,143,112,0.15
-678992.39,4828.03,143,104,0.15
-667039.28,4717,144,104,0.15
-670199.53,-155258.87,144,91,0.15
-695531.91,33194.47,142,106,0.15
-770970.75,-16013.26,135,102,0.15
-679633.52,-2574.81,143,103,0.15
-669036.39,-99737.43,144,95,0.15
-674294.69,16372.54,143,105,0.15
-943401.31,-105875,121,95,0.15
-671685.88,-95032.79,144,96,0.15
-679042.91,5632.96,143,104,0.15
-672485.68,-101610.81,143,95,0.15
-669896.64,-99673.01,144,95,0.15
-672328.69,4044.14,143,104,0.15
-672328.69,4044.14,143,104,0.15
-679811.74,-2461.5,143,103,0.15
-681101.64,-426,143,103,0.15
-681101.64,-426,143,103,0.15
-673158.79,4450.72,143,104,0.15
-673099.59,3892.88,143,104,0.15
-666943.79,4752.89,144,104,0.15
-674694.57,18392.86,143,105,0.15
-678091.71,4677,143,104,0.15
-678091.71,4677,143,104,0.15
-696943.01,34499.88,141,106,0.15
-672447.28,-93048.84,143,96,0.15
-679984.84,-5842.06,143,103,0.15
-675926.89,4465.75,143,104,0.15
-677462.82,3761.54,143,104,0.15
-674028.01,-94588.63,143,96,0.15
-684591.22,-1566.17,142,103,0.15
-676217.78,6535.09,143,104,0.15
-666889.06,5714.77,144,104,0.15
-674018.48,5687.15,143,104,0.15
-669142.36,-104789.47,144,95,0.15
-669142.36,-104789.47,144,95,0.15
-669396.15,-155744.89,144,91,0.15
-673366.84,-152640.54,143,91,0.15
-670397.25,-155581.48,144,91,0.15
-676205.13,-99657.33,143,95,0.15
-692616.16,-83225.73,142,97,0.15
-694802.72,-143148.42,142,92,0.15
-669485.5,-99723.96,144,95,0.15
-669469.33,-99725.91,144,95,0.15
-666861.21,5590.37,144,104,0.15
-675230.93,4828.88,143,104,0.15
-675230.93,4828.88,143,104,0.15
-699829.72,43058.66,141,107,0.15
-910164.34,3976.9,124,104,0.15
-685657.45,34651.15,142,106,0.15
-680081.61,-5817.53,143,103,0.15
-675486.34,5884.06,143,104,0.15
-673043.23,5762.71,143,104,0.15
-673043.23,5762.71,143,104,0.15
-673043.23,5762.71,143,104,0.15
-679571.13,-260.1,143,103,0.15
-673043.23,5762.71,143,104,0.15
-679571.13,-260.1,143,103,0.15
-673043.23,5762.71,143,104,0.15
-673043.23,5762.71,143,104,0.15
-673043.23,5762.71,143,104,0.15
-673043.23,5762.71,143,104,0.15
-827961.61,102099.53,131,112,0.15
-827365.71,101299.98,131,112,0.15
-827447.67,101182.74,131,112,0.15
-827447.67,101182.74,131,112,0.15
-827365.71,101299.98,131,112,0.15
-827465.14,101168.4,131,112,0.15
-672624.69,4394.79,143,104,0.15
-693937.24,35854.02,142,106,0.15
-681059.19,-222.17,143,103,0.15
-681059.19,-222.17,143,103,0.15
-666861.21,5590.37,144,104,0.15
-675475.83,4805.87,143,104,0.15
-668531.37,-99468.79,144,95,0.15
-669797.67,-99996.01,144,95,0.15
-679360.08,-6172.8,143,103,0.15
-675475.83,4805.87,143,104,0.15
-679972.67,-2965.91,143,103,0.15
-679972.67,-2965.91,143,103,0.15
-675094.74,-70283.67,143,98,0.15
-668636.74,-103374.83,144,95,0.15
-666721.82,-94272.74,144,96,0.15
-668636.74,-103374.83,144,95,0.15
-668636.74,-103374.83,144,95,0.15
-668636.74,-103374.83,144,95,0.15
-668636.74,-103374.83,144,95,0.15
-669317.19,-99971.57,144,95,0.15
-677008.87,96886.8,143,112,0.15
-677897.98,6215.88,143,104,0.15
-679972.67,-2965.91,143,103,0.15
-736931.14,8825.41,138,104,0.15
-736931.14,8825.41,138,104,0.15
